Headline,Date,url,description,image,include,section,title,hero,original_image_url
Some of the coldest air in the world is decending on the Midwest,30-Jan-19,http://www.washingtonpost.com/graphics/2019/national/polar-vortex-globe/,"On Thursday, record-setting cold will park itself atop the Midwest. Chicago is looking at one of its coldest days in city history and, along with Minneapolis, will be colder than Siberia, Mount Everest, and the McMurdo research station in Antarctica.",https://www.washingtonpost.com/graphics/2019/national/polar-vortex-globe/img/usa-vortex-promo.jpg,1,more,Some of the coldest air in the world is decending on the Midwest,usa-vortex-promo.jpg,https://www.washingtonpost.com/graphics/2019/national/polar-vortex-globe/img/usa-vortex-promo.jpg
The Camp Fire's damage goes beyond what satellites can show,21-Nov-18,http://www.washingtonpost.com/graphics/2018/national/camp-fire-before-after/,"The Camp Fire ignited Nov. 8 in Northern California and quickly blew through the small town of Paradise, becoming the deadliest and most destructive fire in the state's history.",https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2018/11/21/National-Enterprise/Graphics/paradise-before-after-promo.jpg,1,more,The Camp Fire's damage goes beyond what satellites can show,the-camp-fire-s-damage-goes-beyond-what-satellites-can-show-a2c0935d.jpg,https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2018/11/21/National-Enterprise/Graphics/paradise-before-after-promo.jpg
How Russia avoids sanctions and supports rebels in eastern Ukraine using a financial system,21-Nov-18,https://www.washingtonpost.com/news/world/wp/2018/11/21/feature/how-russia-avoids-sanctions-and-supports-rebels-in-eastern-ukraine-using-a-financial-system/,How a breakaway region near the Black Sea is helping Russia support rebels in eastern Ukraine.,https://www.washingtonpost.com/pbox.php?url=http://www.washingtonpost.com/news/world/wp-content/uploads/sites/7/2018/11/russiablacksea020crop.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517,,more,How Russia avoids sanctions and supports rebels in eastern Ukraine using a financial system,pbox.php,https://www.washingtonpost.com/pbox.php?url=http://www.washingtonpost.com/news/world/wp-content/uploads/sites/7/2018/11/russiablacksea020crop.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517
Mapping the Camp and Woolsey Fires in California,12-Nov-18,http://www.washingtonpost.com/graphics/2018/national/california-wildfires-maps/,"The Camp Fire, near Chico, started early Nov. 8 and has already burned more than 100,000 acres. The Woolsey Fire northwest of Los Angeles is threatening Malibu and Thousand Oaks.",https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/11/12/National-Enterprise/Graphics/2300promo-california-wildfire-maps1112.jpg,,more,Mapping the Camp and Woolsey Fires in California,2300promo-california-wildfire-maps1112.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/11/12/National-Enterprise/Graphics/2300promo-california-wildfire-maps1112.jpg
2018 House election results: Virginia and Maryland,8-Nov-18,http://www.washingtonpost.com/graphics/2018/politics/maryland-virginia-precincts-elections/,Two obvious takeaways for area voters are that Virginia became a bit bluer and Maryland maintained the status quo. But a deeper look shows that both those results were driven by the electoral oomph of middle-class and wealthy suburban voters.,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/11/08/Local-Politics/Graphics/2300-promo-va-md-results.jpg,1,more,2018 House election results: Virginia and Maryland,2018-house-election-results-virginia-and-maryland-ed3b1aa1.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/11/08/Local-Politics/Graphics/2300-promo-va-md-results.jpg
How Ted Cruz held off Beto O'Rourke in Texas,7-Nov-18,http://www.washingtonpost.com/graphics/2018/politics/texas-election-results-analysis/,The marquee senate race was one of several key victories for Republicans.,https://www.washingtonpost.com/graphics/2018/politics/texas-election-results-analysis/img/texas-senate-analysis-promo.jpg,1,more,How Ted Cruz held off Beto O'Rourke in Texas,how-ted-cruz-held-off-beto-o-rourke-in-texas-1e71d89a.jpg,https://www.washingtonpost.com/graphics/2018/politics/texas-election-results-analysis/img/texas-senate-analysis-promo.jpg
Summer rainfall: opposite extremes split the nation,26-Sep-18,http://www.washingtonpost.com/graphics/2018/national/summer-rain/,"It's been a wet one, unless, of course, it's been a dry one.",https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/09/25/National-Enterprise/Graphics/2300-promo-summer-rain0925.jpg,1,more,Summer rainfall: opposite extremes split the nation,summer-rainfall-opposite-extremes-split-the-nation-0ef64acb.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/09/25/National-Enterprise/Graphics/2300-promo-summer-rain0925.jpg
Why North Carolina's House Districts may be redrawn,31-Aug-18,http://www.washingtonpost.com/graphics/2018/politics/north-carolina-redistricting/,"On Aug. 27, a panel of federal judges ordered North Carolina to draw new districts -- just 10 weeks before Nov. 6 -- throwing the election into chaos.",https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/08/31/National-Politics/Graphics/2300-ncgerrymandering0831.jpg,1,more,Why North Carolina's House Districts may be redrawn,why-north-carolina-s-house-districts-may-be-redrawn-9da8f43f.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/08/31/National-Politics/Graphics/2300-ncgerrymandering0831.jpg
360-degree drone images show the devastation of the Carr Fire,10-Aug-18,http://www.washingtonpost.com/graphics/2018/national/carr-fire-360/,,https://www.washingtonpost.com/graphics/2018/national/carr-fire-360/img/promo-Carr360-0810.jpg,1,more,360-degree drone images show the devastation of the Carr Fire,360-degree-drone-images-show-the-devastation-of-the-carr-fire-99b73869.jpg,https://www.washingtonpost.com/graphics/2018/national/carr-fire-360/img/promo-Carr360-0810.jpg
California took a radical step to fix gerrymandering. Did it work?,13-Jun-18,http://www.washingtonpost.com/graphics/2018/national/gerrymandering-in-california-where-do-you-draw-the-lines/,"In most states, elected officials draw district lines to benefit politicians or parties. But California handed that power to ordinary citizens and other states are considering it.",https://www.washingtonpost.com/graphics/2018/national/gerrymandering-in-california-where-do-you-draw-the-lines/img/gerrymandering-social.jpg,1,more,California took a radical step to fix gerrymandering. Did it work?,gerrymandering-social.jpg,https://www.washingtonpost.com/graphics/2018/national/gerrymandering-in-california-where-do-you-draw-the-lines/img/gerrymandering-social.jpg
Five reasons the crisis in Yemen matters,8-Jun-18,http://www.washingtonpost.com/graphics/2018/world/why-yemen-matters/,"Long overshadowed by conflicts and intrigues elsewhere in the Middle East, Yemen is increasingly hard to ignore.",https://www.washingtonpost.com/graphics/2018/world/why-yemen-matters/img/yemen-promo.jpg,1,more,Five reasons the crisis in Yemen matters,yemen-promo.jpg,https://www.washingtonpost.com/graphics/2018/world/why-yemen-matters/img/yemen-promo.jpg
A net result?,27-May-18,http://www.washingtonpost.com/graphics/2018/sports/holtby-fleury/,Seven-game series often have turned on the play of the goaltenders. Here's how the starting netminders for the Capitals and Golden Knights compare,https://www.washingtonpost.com/graphics/2018/sports/holtby-fleury/img/holtby-fluery-promo.jpg,1,more,A net result?,a-net-result-01479a06.jpg,https://www.washingtonpost.com/graphics/2018/sports/holtby-fleury/img/holtby-fluery-promo.jpg
Gaza's deadly border,15-May-18,https://www.washingtonpost.com/news/world/wp/2018/05/15/feature/gazas-deadly-border/,Tens of thousands of Palestinians gathered near the fence separating Gaza from Israel. More than 60 Palestinians were killed by Israeli security forces after the demonstrations turned violent.,https://www.washingtonpost.com/pbox.php?url=http://www.washingtonpost.com/news/world/wp-content/uploads/sites/7/2018/05/nassargaza.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517,,more,Gaza's deadly border,pbox.php,https://www.washingtonpost.com/pbox.php?url=http://www.washingtonpost.com/news/world/wp-content/uploads/sites/7/2018/05/nassargaza.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517
?There?s too many men?; What happens when women are outnumbered on a massive scale,18-Apr-18,http://www.washingtonpost.com/graphics/2018/world/too-many-men/,China and India have 70 million more men than women. The consequences are far-reaching.,https://www.washingtonpost.com/rf/image_1024w/2010-2019/WashingtonPost/2018/04/17/Production/Daily/Sports/Images/toomanymen-shareimage.jpg,,more,?There?s too many men?; What happens when women are outnumbered on a massive scale,toomanymen-shareimage.jpg,https://www.washingtonpost.com/rf/image_1024w/2010-2019/WashingtonPost/2018/04/17/Production/Daily/Sports/Images/toomanymen-shareimage.jpg
The Washington Post stories that preceded Trump?s tweets about Amazon,5-Apr-18,http://www.washingtonpost.com/graphics/2018/politics/trump-tweets-amazon-washington-post/,"Since taking office, President Trump has not been shy about expressing his thoughts on Twitter.",https://www.washingtonpost.com/graphics/2018/politics/trump-tweets-amazon-washington-post/img/2300trumptweetpromo.jpg,,more,The Washington Post stories that preceded Trump?s tweets about Amazon,2300trumptweetpromo.jpg,https://www.washingtonpost.com/graphics/2018/politics/trump-tweets-amazon-washington-post/img/2300trumptweetpromo.jpg
"A powerful gay activist, a rural conservative town and a civil rights debate that won't end",2-Apr-18,https://www.washingtonpost.com/news/style/wp/2018/04/02/feature/the-last-frontier-for-gay-rights/,"This rural, North Carolina community has strong ties to Christianity — and a factory owned by LGBT advocate Mitchell Gold.",https://www.washingtonpost.com/pbox.php?url=http://www.washingtonpost.com/news/style/wp-content/uploads/sites/4/2018/03/w-goldshare2.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517,,more,"A powerful gay activist, a rural conservative town and a civil rights debate that won't end",pbox.php,https://www.washingtonpost.com/pbox.php?url=http://www.washingtonpost.com/news/style/wp-content/uploads/sites/4/2018/03/w-goldshare2.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517
This map shows every inch of snow that fell on the lower 48 this year,23-Mar-18,http://www.washingtonpost.com/graphics/2018/national/snow-accumulation/,The 2017-18 winter was one for the record books,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/03/23/Health-Environment-Science/Graphics/promo-SnowAccum2018.jpg,1,more,This map shows every inch of snow that fell on the lower 48 this year,this-map-shows-every-inch-of-snow-that-fell-on-the-lower-48-this-year-1d5e7186.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/03/23/Health-Environment-Science/Graphics/promo-SnowAccum2018.jpg
Islamic State fighters returning home,22-Feb-18,http://www.washingtonpost.com/graphics/2018/world/isis-returning-fighters/,"Now that the Islamic State has fallen in Iraq and Syria, where its remaining fighters going?",https://www.washingtonpost.com/graphics/2018/world/isis-returning-fighters/img/2300-foreignfighters-promo.jpg,1,more,Islamic State fighters returning home,2300-foreignfighters-promo.jpg,https://www.washingtonpost.com/graphics/2018/world/isis-returning-fighters/img/2300-foreignfighters-promo.jpg
Mapping the perfect U.S. winter Olympic city,26-Jan-18,http://www.washingtonpost.com/graphics/2018/national/happy-700-american-pyeongchang/,"South Koreans say this year?s Olympic host is at the perfect elevation. In the U.S., this Idaho city measures up best",https://www.washingtonpost.com/graphics/2018/national/happy-700-american-pyeongchang/img/happy-700-promo.jpg,1,more,Mapping the perfect U.S. winter Olympic city,happy-700-promo.jpg,https://www.washingtonpost.com/graphics/2018/national/happy-700-american-pyeongchang/img/happy-700-promo.jpg
Before and after photos of the mudslides in Montecito,12-Jan-18,http://www.washingtonpost.com/graphics/2018/national/montecito-before-after/,"Just days after intense rains triggered deadly mudslides in Montecito, satellite images reveal the destruction.",https://www.washingtonpost.com/graphics/2018/national/montecito-before-after/img/2300-Montecito_Bef_Aft-promo.jpg,1,more,Before and after photos of the mudslides in Montecito,2300-Montecito_Bef_Aft-promo.jpg,https://www.washingtonpost.com/graphics/2018/national/montecito-before-after/img/2300-Montecito_Bef_Aft-promo.jpg
What made North Korea's weapons programs so much scarier in 2017,21-Dec-17,https://www.washingtonpost.com/news/worldviews/wp/2017/12/21/what-made-north-koreas-weapons-programs-so-much-scarier-in-2017/,North Korea's missile and nuclear weapons program went from silly to scary this year. What's next?,https://www.washingtonpost.com/wp-apps/imrs.php?src=http://www.washingtonpost.com/blogs/worldviews/files/2017/12/image-1.png&w=1440,1,more,What made North Korea's weapons programs so much scarier in 2017,image-1.png,https://www.washingtonpost.com/wp-apps/imrs.php?src=http://www.washingtonpost.com/blogs/worldviews/files/2017/12/image-1.png&w=1440
Areas cut out of Utah monuments could reopen to mining and drilling,7-Dec-17,http://www.washingtonpost.com/graphics/2017/national/utah-monuments/,"President Trump drastically reduced the size of two national monuments in Utah, potentially opening about 2 million acres of public land to mineral extraction and other activities in a state in which about 65 percent of all land is federally owned.",https://www.washingtonpost.com/graphics/2017/national/utah-monuments/img/utah-promo-static.jpg,1,more,Areas cut out of Utah monuments could reopen to mining and drilling,utah-promo-static.jpg,https://www.washingtonpost.com/graphics/2017/national/utah-monuments/img/utah-promo-static.jpg
Mapping the DMZ,13-Nov-17,http://www.washingtonpost.com/graphics/2017/world/mapping-the-dmz/,"This thin ribbon of land separates North and South Korea, why should we care?",https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2017/11/10/Foreign/Graphics/promo-DMZKorea.jpg,1,more,Mapping the DMZ,promo-DMZKorea.jpg,https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2017/11/10/Foreign/Graphics/promo-DMZKorea.jpg
The rise and fall of the Islamic State in Iraq and Syria,17-Oct-17,http://www.washingtonpost.com/graphics/2017/world/rise-and-fall-of-isis/,,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/10/17/Foreign/Graphics/2300-isis-promo.jpg,1,more,The rise and fall of the Islamic State in Iraq and Syria,the-rise-and-fall-of-the-islamic-state-in-iraq-and-syria-b49ca429.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/10/17/Foreign/Graphics/2300-isis-promo.jpg
Satellite images reveal the devastation of the California fires,12-Oct-17,http://www.washingtonpost.com/graphics/2017/national/,Hundreds of thousands of acres have burned and thousands of homes and other structures have been destroyed.,http://www.washingtonpost.com/graphics/2017/national/,,more,Satellite images reveal the devastation of the California fires,national.jpg,http://www.washingtonpost.com/graphics/2017/national/
Maria's deluge on Puerto Rico,21-Sep-17,http://www.washingtonpost.com/graphics/2017/national/maria-puerto-rico/,,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/09/21/Health-Environment-Science/Graphics/PRrainpromo.jpg,1,more,Maria's deluge on Puerto Rico,maria-s-deluge-on-puerto-rico-187debe4.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/09/21/Health-Environment-Science/Graphics/PRrainpromo.jpg
What's in the path of Hurricane Maria,20-Sep-17,http://www.washingtonpost.com/graphics/2017/national/hurricane-maria/,"Hurricane Maria made landfall as a Category 4 storm Wednesday morning in Puerto Rico, bringing winds at about 160 mph to an island that dodged the worst of Hurricane Irma's destructive power just a few weeks ago.",https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/09/22/Health-Environment-Science/Graphics/2300-hurricane-maria-promo.jpg,,more,What's in the path of Hurricane Maria,2300-hurricane-maria-promo.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/09/22/Health-Environment-Science/Graphics/2300-hurricane-maria-promo.jpg
The 'ethnic cleansing' of the Rohingya,18-Sep-17,http://www.washingtonpost.com/graphics/2017/world/rohingya/,Scorched earth. Harrowing escapes. Half a million on the move.,https://www.washingtonpost.com/graphics/2017/world/rohingya/img/847485626.jpg,1,more,The 'ethnic cleansing' of the Rohingya,the-ethnic-cleansing-of-the-rohingya-3db1c677.jpg,https://www.washingtonpost.com/graphics/2017/world/rohingya/img/847485626.jpg
Latest North Korea missile launch suggests Guam is within reach,15-Sep-17,https://www.washingtonpost.com/news/worldviews/wp/2017/09/15/latest-north-korea-missile-launch-suggests-guam-is-within-reach/,"The missile flew 2,300 miles. Guam is 2,100 miles from North Korea.",https://www.washingtonpost.com/wp-apps/imrs.php?src=http://www.washingtonpost.com/blogs/worldviews/files/2017/09/wlaunchJAPAN2300.jpg&w=1440,1,more,Latest North Korea missile launch suggests Guam is within reach,wlaunchJAPAN2300.jpg,https://www.washingtonpost.com/wp-apps/imrs.php?src=http://www.washingtonpost.com/blogs/worldviews/files/2017/09/wlaunchJAPAN2300.jpg&w=1440
Before-and-after Hurricane Irma,11-Sep-17,http://www.washingtonpost.com/graphics/2017/national/hurricane-irma-before-after/,"Now that storm clouds are clearing, satellites are able to capture the devastation of Hurricane Irma.",https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-before-after/img/irma-before-after-promo.jpg,1,more,Before-and-after Hurricane Irma,irma-before-after-promo.jpg,https://www.washingtonpost.com/graphics/2017/national/hurricane-irma-before-after/img/irma-before-after-promo.jpg
What Irma's wind and water did to Florida,10-Sep-17,http://www.washingtonpost.com/graphics/2017/national/hurricane-irma-florida/,"After days of terrifying predictions, preparation and evacuations, Irma arrived in the Florida Keys on Sunday morning and on the Florida mainland Sunday afternoon.",https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/09/11/National-Security/Graphics/2300-irma-florida-landfall-2.jpg,,more,What Irma's wind and water did to Florida,2300-irma-florida-landfall-2.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/09/11/National-Security/Graphics/2300-irma-florida-landfall-2.jpg
Peru's glaciers have made it a laboratory for adapting to climate change. It's not going well.,7-Aug-17,https://www.washingtonpost.com/sf/world/2017/08/07/perus-glaciers-have-made-it-a-laboratory-for-adapting-to-climate-change-its-not-going-well/,"As South American country's glaciers melt, its problems are only beginning.",https://www.washingtonpost.com/wp-srv/graphics/templates/mobile/ico/apple-touch-icon-144-precomposed.png,,more,Peru's glaciers have made it a laboratory for adapting to climate change. It's not going well.,apple-touch-icon-144-precomposed.png,https://www.washingtonpost.com/wp-srv/graphics/templates/mobile/ico/apple-touch-icon-144-precomposed.png
Peru's glaciers have made it a laboratory for adapting to climate change. It's not going well.,7-Aug-17,http://www.washingtonpost.com/sf/world/2017/08/07/perus-glaciers-have-made-it-a-laboratory-for-adapting-to-climate-change-its-not-going-well/,"As South American country's glaciers melt, its problems are only beginning.",https://www.washingtonpost.com/wp-srv/graphics/templates/mobile/ico/apple-touch-icon-144-precomposed.png,,more,Peru's glaciers have made it a laboratory for adapting to climate change. It's not going well.,apple-touch-icon-144-precomposed.png,https://www.washingtonpost.com/wp-srv/graphics/templates/mobile/ico/apple-touch-icon-144-precomposed.png
Travel the path of the solar eclipse,28-Jul-17,http://www.washingtonpost.com/graphics/national/mapping-the-2017-eclipse/,"Follow the shadow of the moon as it completely blocks out the sun on Aug. 21, moving along a 3,000-mile path from Oregon's Pacific coast to the eastern shore of South Carolina.",https://www.washingtonpost.com/graphics/national/mapping-the-2017-eclipse/img/promo/eclipse-scroll-promo3.jpg,1,more,Travel the path of the solar eclipse,eclipse-scroll-promo3.jpg,https://www.washingtonpost.com/graphics/national/mapping-the-2017-eclipse/img/promo/eclipse-scroll-promo3.jpg
How Iraqi forces defeated the Islamic State,10-Jul-17,http://www.washingtonpost.com/graphics/2017/world/battle-for-mosul/,"Iraqi Prime Minister Haider al-Abadi declared the city of Mosul liberated from Islamic State control on July 9, a momentous occasion in a U.S.-backed Iraqi military campaign that began nearly three years ago.",https://www.washingtonpost.com/graphics/2017/world/battle-for-mosul/img/MOSUL-ANIM-SOCIAL.gif,1,more,How Iraqi forces defeated the Islamic State,MOSUL-ANIM-SOCIAL.gif,https://www.washingtonpost.com/graphics/2017/world/battle-for-mosul/img/MOSUL-ANIM-SOCIAL.gif
The race to save Florida's devastated coral reef from global warming,25-Jun-17,https://www.washingtonpost.com/graphics/2017/business/environment/florida-reef/,"The Paris climate agreement is a key factor in preventing further damage to the ecosystem, and the tourism and seafood industries dependent on it.",https://www.washingtonpost.com/rf/image_1024w/2010-2019/WashingtonPost/2017/06/25/Others/Images/2017-06-07/redit_The_Nature_Conservancy_-_Meaghan_Johnson.JPG,1,more,The race to save Florida's devastated coral reef from global warming,the-race-to-save-florida-s-devastated-coral-reef-from-global-warming-4c8217da.jpg,https://www.washingtonpost.com/rf/image_1024w/2010-2019/WashingtonPost/2017/06/25/Others/Images/2017-06-07/redit_The_Nature_Conservancy_-_Meaghan_Johnson.JPG
North Korea showed off a lot of missiles. What might be their targets?,18-May-17,http://www.washingtonpost.com/graphics/world/north-korea-targets/,"No one knows for sure what Kim Jong Un is thinking, but his propaganda provides clues to his nuclear strategy.",https://www.washingtonpost.com/graphics/world/north-korea-targets/img/map-of-death.gif,1,more,North Korea showed off a lot of missiles. What might be their targets?,map-of-death.gif,https://www.washingtonpost.com/graphics/world/north-korea-targets/img/map-of-death.gif
How eliminating two EPA programs could affect large parts of America,24-Mar-17,http://www.washingtonpost.com/graphics/national/trump-epa-rollbacks/,Efforts to clean up the Chesapeake Bay and the Great Lakes stretch across multiple regions. Trump wants to cut these programs.,https://www.washingtonpost.com/graphics/national/trump-epa-rollbacks/img/trump-epa-promo.jpg,1,more,How eliminating two EPA programs could affect large parts of America,trump-epa-promo.jpg,https://www.washingtonpost.com/graphics/national/trump-epa-rollbacks/img/trump-epa-promo.jpg
How Trump's inaugural speech differed from past presidential addresses,20-Jan-17,http://www.washingtonpost.com/graphics/politics/trump-inauguration-speech/,"The message from President Trump stood in stark contrast to many earlier inaugural speeches, offering a different policy vision driven by Trump's call for putting America first in foreign affairs and the people ahead of the establishment at home.",https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/01/21/National-Politics/Graphics/2300trump-speech-promo.jpg,,more,How Trump's inaugural speech differed from past presidential addresses,2300trump-speech-promo.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2017/01/21/National-Politics/Graphics/2300trump-speech-promo.jpg
This map explains the weather we had in 2016,3-Jan-17,http://www.washingtonpost.com/graphics/national/2016-weather/,Rain and drought -- the yin and yang of U.S. weather in 2016.,https://www.washingtonpost.com/graphics/national/2016-weather/img/2300weather-promo.jpg,1,more,This map explains the weather we had in 2016,2300weather-promo.jpg,https://www.washingtonpost.com/graphics/national/2016-weather/img/2300weather-promo.jpg
Six maps that show the anatomy of America's vast infrastructure,1-Dec-16,http://www.washingtonpost.com/graphics/national/maps-of-american-infrastrucure/,"A look at the United States's bridges, electrical grid, pipelines, railroads, airports and waterways.",https://www.washingtonpost.com/graphics/national/maps-of-american-infrastrucure/img/infrastructure-grid-promo.jpg?pid=1,1,more,Six maps that show the anatomy of America's vast infrastructure,infrastructure-grid-promo.jpg,https://www.washingtonpost.com/graphics/national/maps-of-american-infrastrucure/img/infrastructure-grid-promo.jpg?pid=1
How Trump won the presidency with razor-thin margins in swing states,11-Nov-16,http://www.washingtonpost.com/graphics/politics/2016-election/swing-state-margins/,"Only 107,000 votes in three states decided the election.",https://www.washingtonpost.com/graphics/politics/2016-election/swing-state-margins/img/2300-swing-state-margins-1.jpg,1,more,How Trump won the presidency with razor-thin margins in swing states,2300-swing-state-margins-1.jpg,https://www.washingtonpost.com/graphics/politics/2016-election/swing-state-margins/img/2300-swing-state-margins-1.jpg
Where polling underestimated Trump?s chances,9-Nov-16,http://www.washingtonpost.com/graphics/politics/2016-election/where-the-polls-got-it-wrong/,"Polls in many battleground states failed to accurately predict the election results Tuesday, notably in two states key to Donald Trump's victory, Pennsylvania and Wisconsin",https://www.washingtonpost.com/graphics/politics/2016-election/where-the-polls-got-it-wrong/img/2300-where-polls-were-wrong.jpg,1,more,Where polling underestimated Trump?s chances,2300-where-polls-were-wrong.jpg,https://www.washingtonpost.com/graphics/politics/2016-election/where-the-polls-got-it-wrong/img/2300-where-polls-were-wrong.jpg
Where polling underestimated Trump's chances,9-Nov-16,http://www.washingtonpost.com/graphics/politics/2016-election/where-the-polls-got-it-wrong/,"Polls in many battleground states failed to accurately predict the election results Tuesday, notably in two states key to Donald Trump's victory, Pennsylvania and Wisconsin",https://www.washingtonpost.com/graphics/politics/2016-election/where-the-polls-got-it-wrong/img/2300-where-polls-were-wrong.jpg,,more,Where polling underestimated Trump's chances,2300-where-polls-were-wrong.jpg,https://www.washingtonpost.com/graphics/politics/2016-election/where-the-polls-got-it-wrong/img/2300-where-polls-were-wrong.jpg
We built these White Houses from plastic…and electoral votes,5-Nov-16,https://www.washingtonpost.com/sf/national/2016/11/05/electoral-vote-tracking-election-day/,Track the 2016 Electoral votes via 3D Printers.,https://www.washingtonpost.com/wp-srv/graphics/templates/mobile/ico/apple-touch-icon-144-precomposed.png,1,more,We built these White Houses from plastic…and electoral votes,we-built-these-white-houses-from-plastic-and-electoral-votes-e09618ca.jpg,https://www.washingtonpost.com/wp-srv/graphics/templates/mobile/ico/apple-touch-icon-144-precomposed.png
Everything that is more popular than Hillary Clinton and Donald Trump,1-Nov-16,http://www.washingtonpost.com/graphics/politics/2016-election/unpopular/,"This election has been called a choice between two bad options. Both candidates fare better than David Duke and Vladimir Putin, but can't beat out Olympic dressage.",https://www.washingtonpost.com/graphics/politics/2016-election/unpopular/img/2300-unpopular-promo.jpg,,more,Everything that is more popular than Hillary Clinton and Donald Trump,2300-unpopular-promo.jpg,https://www.washingtonpost.com/graphics/politics/2016-election/unpopular/img/2300-unpopular-promo.jpg
The uneasy mix of forces battling the Islamic State,24-Oct-16,http://www.washingtonpost.com/graphics/world/who-is-fighting-the-islamic-state/,"As Iraqi forces advance toward Mosul, here are the groups that are fighting the Islamic State in Iraq and Syria.",https://www.washingtonpost.com/graphics/world/who-is-fighting-the-islamic-state/img/2300who-is-fighting-isis-promo.jpg,1,more,The uneasy mix of forces battling the Islamic State,2300who-is-fighting-isis-promo.jpg,https://www.washingtonpost.com/graphics/world/who-is-fighting-the-islamic-state/img/2300who-is-fighting-isis-promo.jpg
Workday Workouts,8-Aug-16,http://www.washingtonpost.com/graphics/sports/olympics/office-olympics/,Inspired by the Olympics? Make your cubicle your stadium and the office your own little Rio.,https://www.washingtonpost.com/wp-stat/graphics/sports/olympics/social-cards/office-olympics-promo.jpg,1,more,Workday Workouts,office-olympics-promo.jpg,https://www.washingtonpost.com/wp-stat/graphics/sports/olympics/social-cards/office-olympics-promo.jpg
Sizing up the Olympics,5-Aug-16,http://www.washingtonpost.com/graphics/sports/olympics/scale-of-the-olympics/,Here's a look at the scale of the courts and equipment of the summer games.,https://www.washingtonpost.com/graphics/sports/olympics/scale-of-the-olympics/img/olympic-scale-promo.jpg,1,more,Sizing up the Olympics,olympic-scale-promo.jpg,https://www.washingtonpost.com/graphics/sports/olympics/scale-of-the-olympics/img/olympic-scale-promo.jpg
Sizing up the Olympics,4-Aug-16,http://www.washingtonpost.com/graphics/sports/olympics/scale-of-the-olympics/,"How the balls, equipment, courts and fields of the Olympics compare to each other.",https://www.washingtonpost.com/graphics/sports/olympics/scale-of-the-olympics/img/olympic-scale-promo.jpg,,more,Sizing up the Olympics,olympic-scale-promo.jpg,https://www.washingtonpost.com/graphics/sports/olympics/scale-of-the-olympics/img/olympic-scale-promo.jpg
"Test all you want, but dopers will still compete in Rio. What you need to know.",28-Jun-16,http://www.washingtonpost.com/graphics/sports/olympics/doping/,"Why there will be drug cheats at Rio, and why some won't be caught. A look at doping in the Summer Olympics.",https://www.washingtonpost.com/graphics/sports/olympics/doping/2300-doping-promo.png,1,more,"Test all you want, but dopers will still compete in Rio. What you need to know.",2300-doping-promo.png,https://www.washingtonpost.com/graphics/sports/olympics/doping/2300-doping-promo.png
One woman's fight to save her land from a pipeline that tore a region apart,9-Jun-16,https://www.washingtonpost.com/sf/style/2016/06/09/one-womans-fight-to-save-her-land-from-a-pipeline-that-tore-a-region-apart/,"How Heidi Cochran and the people of Nelson County, Va. took on the Atlantic Coast Pipeline.",https://www.washingtonpost.com/wp-srv/graphics/templates/mobile/ico/apple-touch-icon-144-precomposed.png,1,more,One woman's fight to save her land from a pipeline that tore a region apart,one-woman-s-fight-to-save-her-land-from-a-pipeline-that-tore-a-region-apart-48818f52.jpg,https://www.washingtonpost.com/wp-srv/graphics/templates/mobile/ico/apple-touch-icon-144-precomposed.png
